movie_title,genres,title_year,imdb_score,imdb_rating,country,budget,gross,director_name,
Boys and Girls ,Comedy,2000,5.3,5,USA,16000000,20627372,Robert Iscove,
White Oleander ,Drama,2002,7.2,7,USA,16000000,16346122,Peter Kosminsky,
Jennifer's Body ,Comedy,2009,5.1,5,USA,16000000,16204793,Karyn Kusama,
Drowning Mona ,Comedy,2000,5.6,6,USA,16000000,15427192,Nick Gomez,
Radio Days ,Comedy,1987,7.6,8,USA,16000000,14792779,Woody Allen,
Left Behind ,Action,2014,3.1,3,USA,16000000,13998282,Vic Armstrong,
Remember Me ,Drama,2010,7.2,7,USA,16000000,19057024,Allen Coulter,
How to Deal ,Comedy,2003,5.7,6,USA,16000000,14108518,Clare Kilner,
My Stepmother Is an Alien ,Comedy,1988,5.2,5,USA,20000000,13854000,Richard Benjamin,
Philadelphia ,Drama,1993,7.7,8,USA,26000000,77324422,Jonathan Demme,
The Thirteenth Floor ,Mystery,1999,7,7,Germany,16000000,15500000,Josef Rusnak,0
Duets ,Comedy,2000,6,6,USA,15000000,4734235,Bruce Paltrow,
Hollywood Ending ,Comedy,2002,6.6,7,USA,16000000,4839383,Woody Allen,
Detroit Rock City ,Comedy,1999,6.8,7,USA,15000000,4193025,Adam Rifkin,
Highlander ,Action,1986,7.2,7,UK,16000000,5900000,Russell Mulcahy,
Things We Lost in the Fire ,Drama,2007,7.2,7,USA,16000000,2849142,Susanne Bier,
Steel ,Action,1997,2.8,3,USA,16000000,1686429,Kenneth Johnson,
The Immigrant ,Drama,2013,6.6,7,USA,16000000,1984743,James Gray,
The White Countess ,Drama,2005,6.7,7,UK,16000000,1666262,James Ivory,
Trance ,Crime,2013,7,7,UK,20000000,2319187,Danny Boyle,
Soul Plane ,Comedy,2004,4.4,4,USA,16000000,13922211,Jessy Terrero,
Good ,Drama,2008,6.2,6,UK,15000000,23091,Vicente Amorim,
Enter the Void ,Drama,2009,7.3,7,France,13000000,336467,Gaspar Noé,
Vamps ,Comedy,2012,5.1,5,USA,16000000,2964,Amy Heckerling,
The Homesman ,Drama,2014,6.6,7,USA,16000000,2428883,Tommy Lee Jones,
Juwanna Mann ,Comedy,2002,4.5,5,USA,15600000,13571817,Jesse Vaughan,
Slow Burn ,Drama,2005,5.9,6,USA,15500000,1181197,Wayne Beach,
Wasabi ,Action,2001,6.6,7,France,15300000,81525,Gérard Krawczyk,
Slither ,Comedy,2006,6.5,7,Canada,15500000,7774730,James Gunn,
Beverly Hills Cop ,Action,1984,7.3,7,USA,14000000,234760500,Martin Brest,
Home Alone ,Comedy,1990,7.5,8,USA,18000000,285761243,Chris Columbus,
3 Men and a Baby ,Comedy,1987,5.9,6,USA,11000000,167780960,Leonard Nimoy,
Tootsie ,Comedy,1982,7.4,7,USA,22000000,177200000,Sydney Pollack,
Top Gun ,Action,1986,6.9,7,USA,15000000,176781728,Tony Scott,
"Crouching Tiger, Hidden Dragon ",Action,2000,7.9,8,Taiwan,15000000,128067808,Ang Lee,
American Beauty ,Drama,1999,8.4,8,USA,15000000,130058047,Sam Mendes,
The King's Speech ,Biography,2010,8,8,UK,15000000,138795342,Tom Hooper,
Twins ,Comedy,1988,6,6,USA,15000000,111936400,Ivan Reitman,
The Yellow Handkerchief ,Drama,2008,6.8,7,USA,15500000,317040,Udayan Prasad,
The Color Purple ,Drama,1985,7.8,8,USA,15000000,94175854,Steven Spielberg,
The Imitation Game ,Biography,2014,8.1,8,UK,14000000,91121452,Morten Tyldum,
Private Benjamin ,Comedy,1980,6.1,6,USA,10000000,69800000,Howard Zieff,
Diary of a Wimpy Kid ,Comedy,2010,6.2,6,USA,15000000,64001297,Thor Freudenthal,
Mama ,Fantasy,2013,6.2,6,Canada,20000000,71588220,Andrés Muschietti,0
Halloween ,Horror,1978,7.9,8,USA,300000,47000000,John Carpenter,
National Lampoon's Vacation ,Adventure,1983,7.4,7,USA,15000000,61400000,Harold Ramis,
Bad Grandpa ,Comedy,2013,6.6,7,USA,15000000,101978840,Jeff Tremaine,
The Queen ,Biography,2006,7.3,7,UK,9800000,56437947,Stephen Frears,
Beetlejuice ,Comedy,1988,7.5,8,USA,15000000,73326666,Tim Burton,
Why Did I Get Married? ,Comedy,2007,5.6,6,USA,15000000,55184721,Tyler Perry,
Little Women ,Drama,1994,7.3,7,USA,15000000,50003300,Gillian Armstrong,
The Woman in Black ,Drama,2012,6.4,6,UK,17000000,54322273,James Watkins,
When a Stranger Calls ,Horror,2006,5,5,USA,15000000,47860214,Simon West,
Big Fat Liar ,Adventure,2002,5.4,5,USA,15000000,47811275,Shawn Levy,
Wag the Dog ,Comedy,1997,7.1,7,USA,15000000,43022524,Barry Levinson,
The Lizzie McGuire Movie ,Adventure,2003,5.3,5,USA,17000000,42672630,Jim Fall,
Snitch ,Action,2013,6.5,7,USA,15000000,42919096,Ric Roman Waugh,
Krampus ,Comedy,2015,6.2,6,USA,15000000,42592530,Michael Dougherty,
The Faculty ,Horror,1998,6.4,6,USA,15000000,40064955,Robert Rodriguez,
Cop Land ,Crime,1997,6.9,7,USA,10000000,44886089,James Mangold,
Not Another Teen Movie ,Comedy,2001,5.7,6,USA,16000000,37882551,Joel Gallen,
End of Watch ,Crime,2012,7.7,8,USA,7000000,40983001,David Ayer,
Aloha ,Comedy,2015,5.4,5,USA,37000000,20991497,Cameron Crowe,
The Skulls ,Action,2000,5.6,6,USA,15000000,35007180,Rob Cohen,
The Theory of Everything ,Biography,2014,7.7,8,UK,15000000,35887263,James Marsh,
Malibu's Most Wanted ,Comedy,2003,5.1,5,USA,16000000,34308901,John Whitesell,
Where the Heart Is ,Comedy,2000,6.8,7,USA,15000000,33771174,Matt Williams,
Lawrence of Arabia ,Adventure,1962,8.4,8,UK,15000000,6000000,David Lean,
Halloween II ,Horror,2009,4.9,5,USA,15000000,33386128,Rob Zombie,
Wild ,Adventure,2014,7.1,7,USA,15000000,37877959,Jean-Marc Vallée,
The Last House on the Left ,Crime,2009,6.6,7,USA,15000000,32721635,Dennis Iliadis,
The Wedding Date ,Comedy,2005,6.1,6,USA,15000000,31585300,Clare Kilner,
Halloween: Resurrection ,Comedy,2002,4.1,4,USA,15000000,30259652,Rick Rosenthal,
Clash of the Titans ,Action,2010,5.8,6,USA,125000000,163192114,Louis Leterrier,
The Princess Bride ,Adventure,1987,8.1,8,USA,16000000,30857814,Rob Reiner,
The Great Debaters ,Biography,2007,7.6,8,USA,15000000,30226144,Denzel Washington,
Drive ,Crime,2011,7.8,8,USA,15000000,35054909,Nicolas Winding Refn,
Confessions of a Teenage Drama Queen ,Comedy,2004,4.6,5,Germany,15000000,29302097,Sara Sugarman,
The Object of My Affection ,Comedy,1998,6,6,USA,15000000,29106737,Nicholas Hytner,
28 Weeks Later ,Drama,2007,7,7,UK,15000000,28637507,Juan Carlos Fresnadillo,
When the Game Stands Tall ,Drama,2014,6.7,7,USA,15000000,30127963,Thomas Carter,
Because of Winn-Dixie ,Comedy,2005,6.4,6,USA,14000000,32645546,Wayne Wang,
Love & Basketball ,Drama,2000,7.2,7,USA,15000000,27441122,Gina Prince-Bythewood,
Grosse Pointe Blank ,Action,1997,7.4,7,USA,15000000,28014536,George Armitage,
All About Steve ,Comedy,2009,4.8,5,USA,15000000,33860010,Phil Traill,
Book of Shadows: Blair Witch 2 ,Adventure,2000,4,4,USA,15000000,26421314,Joe Berlinger,
The Craft ,Drama,1996,6.2,6,USA,15000000,24881000,Andrew Fleming,
Match Point ,Drama,2005,7.7,8,UK,15000000,23089926,Woody Allen,
Ramona and Beezus ,Adventure,2010,6.7,7,USA,15000000,26161406,Elizabeth Allen Rosenbaum,
The Remains of the Day ,Drama,1993,7.9,8,UK,11500000,22954968,James Ivory,
Boogie Nights ,Drama,1997,7.9,8,USA,15000000,26384919,Paul Thomas Anderson,
Nowhere to Run ,Action,1993,5.5,6,USA,15000000,22189039,Robert Harmon,
Flicka ,Adventure,2006,6.2,6,USA,15000000,20998709,Michael Mayer,
The Hills Have Eyes II ,Horror,2007,5.1,5,USA,15000000,20801344,Martin Weisz,
Urban Legends: Final Cut ,Horror,2000,4.1,4,USA,14000000,21468807,John Ottman,
Tuck Everlasting ,Drama,2002,6.7,7,USA,15000000,19158074,Jay Russell,
The Marine ,Action,2006,4.7,5,USA,20000000,18843314,John Bonito,
Keanu ,Action,2016,6.4,6,USA,15000000,20566327,Peter Atencio,
Country Strong ,Drama,2010,6.3,6,Official site,15000000,20218921,Shana Feste,
Disturbing Behavior ,Horror,1998,5.5,6,Australia,15000000,17411331,David Nutter,
The Place Beyond the Pines ,Crime,2012,7.3,7,USA,15000000,21383298,Derek Cianfrance,
The November Man ,Action,2014,6.3,6,USA,15000000,24984868,Roger Donaldson,
Eye of the Beholder ,Drama,1999,4.9,5,Canada,15000000,16459004,Stephan Elliott,
The Hurt Locker ,Drama,2008,7.6,8,USA,15000000,15700000,Kathryn Bigelow,
Firestarter ,Action,1984,6,6,USA,15000000,15100000,Mark L. Lester,
Killing Them Softly ,Crime,2012,6.2,6,USA,15000000,14938570,Andrew Dominik,
A Most Wanted Man ,Crime,2014,6.8,7,UK,15000000,17237244,Anton Corbijn,
Freddy Got Fingered ,Comedy,2001,4.5,5,USA,15000000,14249005,Tom Green,
The Pirates Who Don't Do Anything: A VeggieTales Movie ,Adventure,2008,5.7,6,USA,15000000,12701880,Mike Nawrocki,
Highlander: Endgame ,Action,2000,4.6,5,USA,15000000,12801190,Douglas Aarniokoski,
Idlewild ,Crime,2006,6.2,6,USA,15000000,12549485,Bryan Barber,
One Day ,Drama,2011,7,7,USA,15000000,13766014,Lone Scherfig,
Whip It ,Drama,2009,6.9,7,USA,15000000,13034417,Drew Barrymore,
Confidence ,Crime,2003,6.7,7,USA,15000000,12212417,James Foley,
The Muse ,Comedy,1999,5.6,6,USA,15000000,11614236,Albert Brooks,
De-Lovely ,Biography,2004,6.6,7,USA,20000000,13337299,Irwin Winkler,
New York Stories ,Comedy,1989,6.4,6,USA,15000000,10763469,Woody Allen,
Barney's Great Adventure ,Adventure,1998,2.8,3,Canada,15000000,11144518,Steve Gomer,
The Man with the Iron Fists ,Action,2012,5.4,5,USA,15000000,15608545,RZA,
Home Fries ,Comedy,1998,5,5,USA,15000000,10443316,Dean Parisot,
Here on Earth ,Drama,2000,5.1,5,USA,15000000,10494147,Mark Piznarski,
Brazil ,Drama,1985,8,8,UK,15000000,9929000,Terry Gilliam,
Raise Your Voice ,Family,2004,5.9,6,USA,15000000,10411980,Sean McNamara,0
The Big Lebowski ,Comedy,1998,8.2,8,USA,15000000,17439163,Joel Coen,
Black Snake Moan ,Drama,2006,7,7,USA,15000000,9396487,Craig Brewer,
Dark Blue ,Crime,2002,6.6,7,USA,15000000,9059588,Ron Shelton,
A Mighty Heart ,Biography,2007,6.7,7,USA,16000000,9172810,Michael Winterbottom,
Whatever It Takes ,Comedy,2000,5.5,6,USA,15000000,8735529,David Raynr,
Boat Trip ,Comedy,2002,4.9,5,USA,20000000,8586376,Mort Nathan,
The Importance of Being Earnest ,Comedy,2002,6.9,7,UK,15000000,8378141,Oliver Parker,
Hoot ,Adventure,2006,5.6,6,USA,15000000,8080116,Wil Shriner,
In Bruges ,Comedy,2008,8,8,UK,15000000,7757130,Martin McDonagh,
Peeples ,Comedy,2013,5.3,5,USA,15000000,9123834,Tina Gordon Chism,
The Rocker ,Comedy,2008,6.2,6,USA,15000000,6409206,Peter Cattaneo,
Post Grad ,Comedy,2009,5.3,5,USA,15000000,6373693,Vicky Jenson,
Promised Land ,Drama,2012,6.6,7,USA,15000000,7556708,Gus Van Sant,
Whatever Works ,Comedy,2009,7.2,7,USA,15000000,5306447,Woody Allen,
The In Crowd ,Drama,2000,4.6,5,USA,15000000,5217498,Mary Lambert,
Three Burials ,Adventure,2005,7.5,8,France,15000000,5023275,Tommy Lee Jones,
Jakob the Liar ,Drama,1999,6.5,7,France,15000000,4956401,Peter Kassovitz,
Kiss Kiss Bang Bang ,Comedy,2005,7.6,8,USA,15000000,4235837,Shane Black,
Idle Hands ,Comedy,1999,6.2,6,USA,20000000,4002955,Rodman Flender,
Mulholland Drive ,Drama,2001,8,8,France,15000000,7219578,David Lynch,
You Will Meet a Tall Dark Stranger ,Comedy,2010,6.3,6,USA,22000000,3247816,Woody Allen,
Never Let Me Go ,Drama,2010,7.2,7,UK,15000000,2412045,Mark Romanek,
Transsiberian ,Crime,2008,6.7,7,Spain,15000000,2203641,Brad Anderson,
The Clan of the Cave Bear ,Adventure,1986,5.3,5,USA,15000000,1953732,Michael Chapman,
Crazy in Alabama ,Comedy,1999,6.3,6,USA,15000000,1954202,Antonio Banderas,
Funny Games ,Crime,2007,6.5,7,USA,15000000,1294640,Michael Haneke,
Metropolis ,Drama,1927,8.3,8,Germany,6000000,26435,Fritz Lang,
District B13 ,Action,2004,7.2,7,France,12000000,1197786,Pierre Morel,
Things to Do in Denver When You're Dead ,Crime,1995,6.8,7,USA,7000000,529766,Gary Fleder,
The Assassin ,Action,2015,6.4,6,Taiwan,15000000,613556,Hsiao-Hsien Hou,
Buffalo Soldiers ,Comedy,2001,6.9,7,UK,15000000,353743,Gregor Jordan,
Ong-bak 2 ,Action,2008,6.2,6,Thailand,300000000,102055,Tony Jaa,
The Midnight Meat Train ,Fantasy,2008,6.1,6,USA,15000000,73548,Ryûhei Kitamura,0
The Son of No One ,Crime,2011,5.1,5,USA,15000000,28870,Dito Montiel,
All the Queen's Men ,Action,2001,4.5,5,Germany,25000000,22723,Stefan Ruzowitzky,
The Good Night ,Comedy,2007,5.9,6,USA,15000000,20380,Jake Paltrow,
Groundhog Day ,Comedy,1993,8.1,8,USA,14600000,70906973,Harold Ramis,
Magic Mike XXL ,Comedy,2015,5.7,6,USA,14800000,66009973,Gregory Jacobs,
Romeo + Juliet ,Drama,1996,6.8,7,USA,14500000,46338728,Baz Luhrmann,
Sarah's Key ,Drama,2010,7.5,8,France,10000000,7691700,Gilles Paquet-Brenner,
Unforgiven ,Drama,1992,8.3,8,USA,14400000,101157447,Clint Eastwood,
Manderlay ,Drama,2005,7.4,7,Denmark,14200000,74205,Lars von Trier,
Slumdog Millionaire ,Drama,2008,8,8,UK,15000000,141319195,Danny Boyle,
Fatal Attraction ,Drama,1987,6.9,7,USA,14000000,156645693,Adrian Lyne,
Pretty Woman ,Comedy,1990,6.9,7,USA,14000000,178406268,Garry Marshall,
Crocodile Dundee II ,Action,1988,5.5,6,Australia,15800000,109306210,John Cornell,
Born on the Fourth of July ,Biography,1989,7.2,7,USA,14000000,70001698,Oliver Stone,
Cool Runnings ,Adventure,1993,6.9,7,USA,15000000,68856263,Jon Turteltaub,
My Bloody Valentine ,Horror,2009,5.5,6,USA,15000000,51527787,Patrick Lussier,
The Possession ,Horror,2012,5.9,6,USA,14000000,49122319,Ole Bornedal,
Stomp the Yard ,Drama,2007,5.2,5,USA,14000000,61356221,Sylvain White,
The Spy Who Loved Me ,Action,1977,7.1,7,UK,14000000,46800000,Lewis Gilbert,
Urban Legend ,Horror,1998,5.5,6,USA,14000000,38048637,Jamie Blanks,
Dangerous Liaisons ,Drama,1988,7.7,8,USA,14000000,34700000,Stephen Frears,
White Fang ,Adventure,1991,6.7,7,USA,14000000,34793160,Randal Kleiser,
Superstar ,Comedy,1999,5,5,USA,14000000,30628981,Bruce McCulloch,
The Iron Lady ,Biography,2011,6.4,6,UK,13000000,29959436,Phyllida Lloyd,
Jonah: A VeggieTales Movie ,Adventure,2002,6.6,7,USA,14000000,25571351,Mike Nawrocki,
Poetic Justice ,Drama,1993,5.9,6,USA,14000000,27515786,John Singleton,
All About the Benjamins ,Action,2002,5.7,6,USA,14000000,25482931,Kevin Bray,
Vampire in Brooklyn ,Comedy,1995,4.5,5,USA,20000000,19900000,Wes Craven,
An American Haunting ,Horror,2005,5,5,UK,14000000,16298046,Courtney Solomon,
My Boss's Daughter ,Comedy,2003,4.6,5,USA,14000000,15549702,David Zucker,
A Perfect Getaway ,Adventure,2009,6.5,7,USA,14000000,15483540,David Twohy,
Our Family Wedding ,Comedy,2010,4.9,5,USA,14000000,20246959,Rick Famuyiwa,
Dead Man on Campus ,Comedy,1998,6,6,USA,14000000,15062898,Alan Cohn,
Tea with Mussolini ,Comedy,1999,6.9,7,Italy,12000000,14348123,Franco Zeffirelli,
Thinner ,Fantasy,1996,5.7,6,USA,8500000,15171475,Tom Holland,0
Crooklyn ,Comedy,1994,6.9,7,USA,14000000,13640000,Spike Lee,
Jason X ,Action,2001,4.4,4,USA,11000000,12610731,James Isaac,
Big Fat Liar ,Adventure,2002,5.4,5,USA,15000000,47811275,Shawn Levy,
Bobby ,Drama,2006,7,7,USA,14000000,11204499,Emilio Estevez,
Head Over Heels ,Comedy,2001,5.4,5,USA,14000000,10397365,Mark Waters,
Fun Size ,Adventure,2012,5.4,5,USA,14000000,9402410,Josh Schwartz,
Little Children ,Drama,2006,7.6,8,USA,26000000,5459824,Todd Field,
Gossip ,Drama,2000,5.9,6,USA,24000000,5108820,Davis Guggenheim,
A Walk on the Moon ,Drama,1999,6.6,7,USA,14000000,4741987,Tony Goldwyn,
Catch a Fire ,Biography,2006,6.7,7,France,14000000,4291965,Phillip Noyce,
Soul Survivors ,Drama,2001,3.9,4,USA,14000000,3100650,Stephen Carpenter,
Jefferson in Paris ,Biography,1995,5.7,6,France,14000000,2474000,James Ivory,
Caravans ,Action,1978,6.5,7,Iran,14000000,1000000,James Fargo,
Mr. Turner ,Biography,2014,6.8,7,UK,8200000,3958500,Mike Leigh,
Amen. ,Biography,2002,7.3,7,France,103000000,274299,Costa-Gavras,
The Lucky Ones ,Comedy,2008,7,7,USA,15000000,183088,Neil Burger,
Margaret ,Drama,2011,6.5,7,USA,14000000,46495,Kenneth Lonergan,
Flipped ,Comedy,2010,7.7,8,USA,14000000,1752214,Rob Reiner,
Brokeback Mountain ,Drama,2005,7.7,8,USA,14000000,83025853,Ang Lee,
Teenage Mutant Ninja Turtles ,Action,2014,5.9,6,USA,125000000,190871240,Jonathan Liebesman,
Clueless ,Comedy,1995,6.8,7,USA,12000000,56631572,Amy Heckerling,
Far from Heaven ,Drama,2002,7.4,7,USA,13500000,15854988,Todd Haynes,
Hot Tub Time Machine 2 ,Comedy,2015,5.1,5,USA,14000000,12282677,Steve Pink,
Quills ,Biography,2000,7.4,7,UK,13500000,7060876,Philip Kaufman,
Seven Psychopaths ,Comedy,2012,7.2,7,UK,15000000,14989761,Martin McDonagh,
Downfall ,Biography,2004,8.3,8,Germany,13500000,5501940,Oliver Hirschbiegel,
The Sea Inside ,Biography,2004,8.1,8,Spain,10000000,2086345,Alejandro Amenábar,
"Good Morning, Vietnam ",Biography,1987,7.3,7,USA,13000000,123922370,Barry Levinson,
The Last Godfather ,Comedy,2010,3.6,4,South Korea,13400000,163591,Hyung-rae Shim,
Justin Bieber: Never Say Never ,Documentary,2011,1.6,2,USA,13000000,73000942,Jon M. Chu,0
Black Swan ,Drama,2010,8,8,USA,13000000,106952327,Darren Aronofsky,
RoboCop ,Action,2014,6.2,6,USA,100000000,58607007,José Padilha,
The Godfather: Part II ,Crime,1974,9,9,USA,13000000,57300000,Francis Ford Coppola,
Save the Last Dance ,Drama,2001,6.1,6,USA,13000000,91038276,Thomas Carter,
A Nightmare on Elm Street 4: The Dream Master ,Fantasy,1988,5.7,6,USA,7000000,49369900,Renny Harlin,0
Miracles from Heaven ,Drama,2016,6.8,7,USA,13000000,61693523,Patricia Riggen,
"Dude, Where's My Car? ",Comedy,2000,5.5,6,USA,13000000,46729374,Danny Leiner,
Young Guns ,Action,1988,6.8,7,USA,13000000,44726644,Christopher Cain,
St. Vincent ,Comedy,2014,7.3,7,USA,13000000,44134898,Theodore Melfi,
About Last Night ,Comedy,2014,6.1,6,USA,12500000,48637684,Steve Pink,
10 Things I Hate About You ,Comedy,1999,7.2,7,USA,16000000,38176108,Gil Junger,
The New Guy ,Comedy,2002,5.9,6,USA,13000000,28972187,Ed Decter,
Loaded Weapon 1 ,Action,1993,6.1,6,USA,8200000,27979400,Gene Quintano,
The Shallows ,Drama,2016,6.8,7,USA,17000000,54257433,Jaume Collet-Serra,
The Butterfly Effect ,Sci-Fi,2004,7.7,8,USA,13000000,23947,Eric Bress,0
Snow Day ,Adventure,2000,4.9,5,USA,13000000,60008303,Chris Koch,
This Christmas ,Comedy,2007,6.1,6,USA,13000000,49121934,Preston A. Whitmore II,
Baby Geniuses ,Comedy,1999,2.5,3,USA,18000000,27141959,Bob Clark,
The Big Hit ,Action,1998,6.1,6,USA,13000000,27052167,Kirk Wong,
Harriet the Spy ,Comedy,1996,5.9,6,USA,13000000,26539321,Bronwen Hughes,
Child's Play 2 ,Fantasy,1990,5.7,6,USA,13000000,28501605,John Lafia,0
No Good Deed ,Crime,2014,5.6,6,USA,13200000,52543632,Sam Miller,
The Mist ,Horror,2007,7.2,7,USA,18000000,25592632,Frank Darabont,
Ex Machina ,Drama,2015,7.7,8,UK,15000000,25440971,Alex Garland,
Being John Malkovich ,Comedy,1999,7.8,8,USA,13000000,22858926,Spike Jonze,
Two Can Play That Game ,Comedy,2001,6.1,6,USA,6000000,22235901,Mark Brown,
Earth to Echo ,Adventure,2014,5.8,6,USA,13000000,38916903,Dave Green,
Crazy/Beautiful ,Drama,2001,6.5,7,USA,14000000,16929123,John Stockwell,
Letters from Iwo Jima ,Drama,2006,7.9,8,USA,19000000,13753931,Clint Eastwood,
The Astronaut Farmer ,Adventure,2006,6.3,6,USA,13000000,10996440,Michael Polish,
Woo ,Comedy,1998,3.8,4,USA,13000000,8026971,Daisy von Scherler Mayer,
Room ,Drama,2015,8.3,8,Ireland,13000000,14677654,Lenny Abrahamson,
Dirty Work ,Comedy,1998,6.4,6,Canada,13000000,9975684,Bob Saget,
Serial Mom ,Comedy,1994,6.7,7,USA,13000000,7881335,John Waters,
Dick ,Comedy,1999,6.1,6,France,13000000,6241697,Andrew Fleming,
Light It Up ,Drama,1999,6,6,USA,13000000,5871603,Craig Bolotin,
54 ,Drama,1998,5.8,6,USA,13000000,16574731,Mark Christopher,
Bubble Boy ,Adventure,2001,5.6,6,USA,13000000,5002310,Blair Hayes,
Birthday Girl ,Comedy,2001,6.1,6,UK,13000000,4919896,Jez Butterworth,
21 & Over ,Comedy,2013,5.9,6,USA,13000000,25675765,Jon Lucas,
"Paris, je t'aime ",Comedy,2006,7.3,7,France,13000000,4857376,Olivier Assayas,
Resurrecting the Champ ,Drama,2007,6.8,7,USA,13000000,3169424,Rod Lurie,
Admission ,Comedy,2013,5.7,6,USA,13000000,18004225,Paul Weitz,
The Widow of Saint-Pierre ,Drama,2000,7.3,7,France,100000000,3058380,Patrice Leconte,
Chloe ,Drama,2009,6.3,6,USA,11000000,3074838,Atom Egoyan,
Faithful ,Comedy,1996,5.9,6,USA,13000000,2104000,Paul Mazursky,
Brothers ,Drama,2009,7.1,7,USA,26000000,28501651,Jim Sheridan,
Find Me Guilty ,Biography,2006,7.1,7,Germany,13000000,1172769,Sidney Lumet,
The Perks of Being a Wallflower ,Drama,2012,8,8,USA,13000000,17738570,Stephen Chbosky,
Excessive Force ,Action,1993,5.1,5,USA,3000000,1200000,Jon Hess,
Infamous ,Biography,2006,7.1,7,USA,13000000,1150403,Douglas McGrath,
The Claim ,Drama,2000,6.5,7,UK,20000000,403932,Michael Winterbottom,
The Vatican Tapes ,Horror,2015,4.5,5,USA,8495000,1712111,Mark Neveldine,
Attack the Block ,Action,2011,6.6,7,UK,13000000,1024175,Joe Cornish,
In the Land of Blood and Honey ,Drama,2011,4.3,4,USA,13000000,301305,Angelina Jolie Pitt,
The Call ,Crime,2013,6.7,7,USA,13000000,51872378,Brad Anderson,
Operation Chromite ,Action,2016,6.8,7,South Korea,12620000,31662,John H. Lee,
The Crocodile Hunter: Collision Course ,Action,2002,5.4,5,Australia,13000000,28399192,John Stainton,
I Love You Phillip Morris ,Biography,2009,6.6,7,France,13000000,2035566,Glenn Ficarra,
Antwone Fisher ,Biography,2002,7.3,7,USA,12500000,21078145,Denzel Washington,
The Emperor's Club ,Drama,2002,6.9,7,USA,12500000,14060950,Michael Hoffman,
True Romance ,Action,1993,8,8,USA,13000000,12281500,Tony Scott,
Glengarry Glen Ross ,Crime,1992,7.8,8,USA,12500000,10725228,James Foley,
The Killer Inside Me ,Crime,2010,6.1,6,USA,13000000,214966,Michael Winterbottom,
Sorority Row ,Horror,2009,5.1,5,USA,16000000,11956207,Stewart Hendler,
Lars and the Real Girl ,Comedy,2007,7.4,7,USA,12000000,5949693,Craig Gillespie,
The Boy in the Striped Pajamas ,Drama,2008,7.8,8,UK,12500000,9030581,Mark Herman,
Dancer in the Dark ,Crime,2000,8,8,Denmark,12800000,4157491,Lars von Trier,
Oscar and Lucinda ,Drama,1997,6.7,7,USA,16000000,1508689,Gillian Armstrong,
